type,price,price_per_sqm,area,rooms,living_area,kitchen_area,gas,material,build_year,build_series_category,published,updated,level,levels,rubbish_chute,enterances,build_overlap,build_walls,heating,areaRating,city,remoute_from_center,agencyName,longitude,latitude
Многоквартирный дом,250000.0,1689.0,148.0,4,79.0,20.0,Да,панель,1908.0,panel_series,2022-01-14,2022-02-10,2,6,Нет,4,Деревянные,Кирпич,центральное,3.7627811,Москва,1.143032049444007,Apple Real Estate,37.625198,55.743511
Многоквартирный дом,50000.0,1250.0,40.0,1,20.0,8.0,Нет,панель,1998.0,panel_series,2019-06-09,2022-02-10,13,17,Есть,5,Железобетонные,Железобетон,центральное,3.8734415,Москва,10.824340837979124,Роман,37.460044,55.794264
Многоквартирный дом,105000.0,955.0,110.0,4,,15.0,Нет,монолит,2017.0,brick_series,2022-01-16,2022-02-10,10,17,Есть,2,Железобетонные,Монолитные,индивидуальный тепловой пункт (итп),3.838890600000001,Москва,15.936867024208722,Денис,37.423707,55.658657
Многоквартирный дом,38000.0,950.0,40.0,1,19.0,10.0,Нет,панель,2018.0,panel_series,2022-01-17,2022-02-05,13,17,Есть,3,Железобетонные,0,центральное,3.1687784,Москва,20.90181116495034,Ирина,37.9346436543016,55.6991498187838
Многоквартирный дом,75000.0,1200.0,62.5,2,40.0,9.0,Да,кирпич,1959.0,panel_series,2022-01-16,2022-02-10,7,8,Есть,3,Деревянные,Кирпич,центральное,3.4504762,Москва,2.755771846078969,"Агентство недвижимости ""Мой Дом""",37.642267,55.771864
Многоквартирный дом,200000.0,2000.0,100.0,3,,,Да,кирпич,1917.0,brick_series,2021-11-17,2022-02-10,5,7,Нет,5,Деревянные,Кирпич,центральное,3.7627811,Москва,2.09573806842363,Агентство элитной недвижимости Savills,37.627984000000005,55.73475
Многоквартирный дом,50000.0,943.0,53.0,2,36.0,9.0,Нет,панель,2002.0,panel_series,2022-01-24,2022-02-10,8,16,Есть,5,Железобетонные,Монолитные,центральное,3.811937,Москва,5.833105513498281,Татьяна Решетова,37.698825,55.775479
Многоквартирный дом,70000.0,933.0,75.0,3,43.0,8.9,Нет,панель,2015.0,brick_series,2022-01-20,2022-01-20,9,19,Есть,7,Железобетонные,Панельные,центральное,4.028662000000001,Москва,12.502276455560391,Юрий,37.52872,55.651201
Многоквартирный дом,47500.0,833.0,57.0,2,33.0,10.0,Нет,панель,1984.0,panel_series,2021-11-17,2022-02-10,8,17,Есть,5,Железобетонные,Монолитные,центральное,3.5564153,Москва,16.215217159876275,Александр,37.519961,55.887549
Многоквартирный дом,40000.0,755.0,53.0,2,32.0,9.0,Нет,панель,2001.0,other_series,2022-01-16,2022-02-10,9,16,Есть,5,Железобетонные,Железобетон,центральное,4.16681,Москва,24.385597929597505,GIGGRAD,37.5098269,55.541511
Многоквартирный дом,374008.0,5343.0,70.0,2,,,Да,кирпич,1917.0,brick_series,2021-12-17,2022-02-10,2,6,Нет,5,Смешанные,Кирпич,центральное,3.873555,Москва,1.81352080333236,Агентство элитной недвижимости Savills,37.617078,55.768486
Квартира,70000.0,1944.0,36.0,1,24.0,9.0,unknown,кирпич,,unknown,2021-10-31,2022-01-20,1,4,0,0,0,0,0,3.7972434,Москва,8.12684170812842,Магазин,37.739239000000005,55.77379200000001
Многоквартирный дом,85000.0,895.0,95.0,3,,,Нет,монолит,2016.0,brick_series,2021-04-17,2022-01-17,4,11,Есть,11,Железобетонные,Монолитные,центральное,3.7617624,Москва,16.58561768212864,Kitti Bogacheva,37.664743,55.605866000000006
Многоквартирный дом,853784.0,2587.0,330.0,7,210.0,15.0,Нет,монолит,2007.0,brick_series,2021-09-03,2022-02-10,2,12,Нет,9,Железобетонные,Монолитные,центральное,3.868204,Москва,12.1340046078825,Penny Lane Realty,37.483957,55.832095
Многоквартирный дом,70000.0,1989.0,35.2,1,20.0,9.7,Да,монолит,,panel_series,2022-01-14,2022-02-03,4,12,Есть,1,Железобетонные,Монолитные,центральное,3.8417494,Москва,4.025686430023752,Магазин,37.560377,55.770639
Многоквартирный дом,40000.0,1081.0,37.0,1,,,Нет,панель,2004.0,other_series,2021-10-09,2022-01-16,7,18,Есть,5,Железобетонные,Железобетон,центральное,3.4464120000000005,Москва,11.50175292404113,"АН ""City Map""",37.775918,55.70239399999999
Многоквартирный дом,65000.0,1109.0,58.6,3,43.3,6.0,Да,панель,1972.0,panel_series,2022-01-16,2022-01-16,3,9,Есть,10,Железобетонные,Железобетон,центральное,3.5705934,Москва,14.871862353192398,Магазин,37.822971,55.816887
Квартира,200000.0,1613.0,124.0,4,84.0,25.0,unknown,панель,,unknown,2022-01-14,2022-02-10,12,16,0,0,0,0,0,3.9993846,Москва,13.675525421847825,Дорожим своей репутацией!,37.503073,55.647092
Квартира,70000.0,2188.0,32.0,1,18.0,9.0,unknown,монолит,,unknown,2022-01-14,2022-02-10,26,31,0,0,0,0,0,3.7042167,Москва,15.279356530690707,"ООО ""ГАРАНТИЯ""",37.4837507142944,55.8676473635351
Квартира,37800.0,1050.0,36.0,1,10.1,17.0,unknown,панель,,unknown,2022-01-14,2022-02-09,10,15,0,0,0,0,0,3.713212,Москва,17.602100913689092,ПИК-Аренда,37.348976,55.801404000000005
Многоквартирный дом,105000.0,955.0,110.0,3,60.0,15.0,Нет,монолит,2004.0,brick_series,2022-01-14,2022-01-28,6,20,Есть,4,Железобетонные,Монолитные,центральное,3.713212,Москва,13.89423924348776,СНН,37.394611,55.745630000000006
Квартира,45000.0,1607.0,28.0,0,20.0,,unknown,,,unknown,2022-01-17,2022-02-04,15,17,0,0,0,0,0,3.838890600000001,Москва,17.124868736234035,Сергей,37.358489,55.701125
Многоквартирный дом,45000.0,1047.0,43.0,2,30.0,6.0,Нет,панель,1980.0,panel_series,2022-01-20,2022-02-01,8,16,Есть,1,Железобетонные,Железобетон,центральное,3.626073,Москва,15.297117999192675,Магазин,37.562748,55.886357
Квартира,65000.0,1625.0,40.0,2,,,unknown,монолит,,unknown,2022-01-22,2022-01-23,23,31,0,0,0,0,0,3.7042167,Москва,15.278248456803006,Elena,37.482592,55.867213
Многоквартирный дом,45000.0,1250.0,36.0,1,18.0,6.0,Да,кирпич,1962.0,other_series,2019-04-30,2022-02-10,5,5,Нет,2,Железобетонные,Монолитные,центральное,3.7252023,Москва,5.611276477370539,Александр,37.577013,55.797695
Многоквартирный дом,85000.0,2429.0,35.0,2,21.0,6.0,Да,кирпич,1969.0,panel_series,2022-01-14,2022-02-10,7,9,Есть,3,Железобетонные,Монолитные,центральное,3.8417494,Москва,2.50547622162268,Общество с ограниченной ответственностью «НИКА ЭСТЭЙТ»,37.586095,55.767398
Многоквартирный дом,240000.0,2087.0,115.0,3,70.0,12.0,Нет,блоки,1983.0,brick_series,2021-11-15,2022-02-10,8,9,Есть,1,Железобетонные,Кирпич,центральное,3.9223604,Москва,1.5408947285677113,АН Вертикаль,37.59432,55.74529
Многоквартирный дом,80000.0,2286.0,35.0,0,,7.0,Да,кирпич,1965.0,brick_series,2022-01-15,2022-02-10,1,9,Есть,1,Железобетонные,Кирпич,центральное,3.7627811,Москва,2.684716256338929,ПАРТНЁР,37.631056,55.729747
Квартира,110000.0,1549.0,71.0,2,,,unknown,,,unknown,2022-01-16,2022-01-18,9,10,0,0,0,0,0,3.560566000000001,Москва,4.742816879888358,Мария,37.6139010326123,55.7096315111851
Многоквартирный дом,55000.0,1410.0,39.0,1,19.0,8.0,Нет,панель,2010.0,panel_series,2021-11-24,2022-02-08,8,17,Есть,8,Железобетонные,Панельные,центральное,3.838052,Москва,6.299701591307728,Елена,37.643911,55.806499
Многоквартирный дом,58000.0,1450.0,40.0,1,21.0,9.0,Нет,панель,1982.0,panel_series,2022-01-15,2022-02-10,10,12,Есть,3,Железобетонные,Железобетон,центральное,3.866633,Москва,9.748198022595629,"""АСТ"" Недвижимость",37.700801,55.679072
Квартира,90000.0,2000.0,45.0,1,30.0,10.0,unknown,кирпич,,unknown,2022-01-14,2022-02-10,6,7,0,0,0,0,0,3.9089417,Москва,5.002146788324335,Московская Корпорация Недвижимости,37.690498,55.737
Многоквартирный дом,160000.0,2222.0,72.0,3,45.0,10.0,Нет,монолит,2020.0,brick_series,2021-11-15,2022-02-10,16,24,Есть,7,Железобетонные,Монолитные,индивидуальный тепловой пункт (итп),4.127402,Москва,6.073993216559227,Алексей,37.5278295532924,55.775233709155394
Многоквартирный дом,160000.0,2807.0,57.0,0,40.0,10.0,Нет,монолит,2017.0,brick_series,2021-11-19,2022-02-09,9,33,Нет,1,Железобетонные,Железобетон,центральное,3.9993846,Москва,10.521168724630575,Investment Corporation,37.5244521740865,55.67294535
Квартира,2650000.0,3786.0,700.0,7,560.0,,unknown,монолит,,unknown,2021-12-21,2022-01-20,5,5,0,0,0,0,0,3.9223604,Москва,2.0076092443624134,Магазин,37.591386,55.740421
Многоквартирный дом,550000.0,2750.0,200.0,5,180.0,,Да,монолит,1937.0,brick_series,2021-12-21,2022-02-10,3,6,Нет,2,Деревянные,Кирпич,центральное,3.811937,Москва,2.349114596074005,Магазин,37.643857,55.766025
Многоквартирный дом,700000.0,2857.0,245.0,5,196.0,,Нет,монолит,2013.0,brick_series,2021-12-21,2022-01-20,8,8,Нет,9,Железобетонные,Монолитные,центральное,3.873555,Москва,2.669739335091027,Магазин,37.601609,55.774872
Квартира,374000.0,1558.0,240.0,5,192.0,,unknown,монолит,,unknown,2021-12-21,2022-02-10,4,14,0,0,0,0,0,3.88875,Москва,10.70207140693638,Магазин,37.560529,55.66125699999999
Многоквартирный дом,450000.0,2228.0,202.0,4,161.0,,Нет,монолит,2004.0,brick_series,2021-12-21,2022-01-31,4,6,Нет,3,Железобетонные,Кирпич,индивидуальный тепловой пункт (итп),3.838890600000001,Москва,1.833896621998618,Магазин,37.587685,55.74730699999999
Квартира,430000.0,2867.0,150.0,4,120.0,,unknown,монолит,,unknown,2021-12-21,2022-02-10,3,7,0,0,0,0,0,3.811937,Москва,1.7655491255860636,Магазин,37.637138,55.762389
Многоквартирный дом,350000.0,3153.0,111.0,4,88.0,,Да,монолит,1953.0,brick_series,2021-12-21,2022-01-20,9,10,Есть,9,Железобетонные,Кирпич,центральное,3.838890600000001,Москва,1.969386468181984,Магазин,37.58438,55.754137
Многоквартирный дом,37000.0,1850.0,20.0,0,16.0,4.0,Да,кирпич,1959.0,brick_series,2021-12-18,2022-01-17,3,6,Нет,3,Железобетонные,Кирпич,центральное,3.7398558,Москва,11.74112275947892,Ирина Чемихина (Сеничкина),37.7962908575469,55.7253038436483
Квартира,950000.0,5163.0,184.0,4,120.0,20.0,unknown,монолит,,unknown,2021-11-15,2022-02-10,4,5,0,0,0,0,0,3.838890600000001,Москва,1.9775755694414745,АН Вертикаль,37.62563,55.76905
Квартира,79999.0,1946.0,41.1,1,10.0,18.0,unknown,панель,,unknown,2021-10-11,2022-02-10,8,14,0,0,0,0,0,3.9152746,Москва,15.673676935598138,ПИК-Аренда,37.424165,55.661999
Многоквартирный дом,280000.0,2000.0,140.0,3,,18.0,Нет,монолит,2010.0,brick_series,2021-11-17,2022-01-17,10,19,Есть,10,Железобетонные,Монолитные,"автономная котельная (крышная, встроенно-пристроенная)",4.0938087,Москва,8.359198597264227,Verges of estate,37.532448,55.693597
Многоквартирный дом,300000.0,2143.0,140.0,4,99.0,15.0,Да,панель,1912.0,brick_series,2021-06-15,2022-02-10,3,6,Нет,2,Деревянные,Кирпич,центральное,3.838890600000001,Москва,1.941201909038912,Apple Real Estate,37.586285,55.74661999999999
Квартира,110000.0,2391.0,46.0,2,,,unknown,монолит,,unknown,2021-09-17,2022-02-10,8,30,0,0,0,0,0,3.9957302,Москва,6.602019835150007,Наталья,37.5107338174744,55.756858698028005
Многоквартирный дом,550000.0,4231.0,130.0,3,,,Нет,монолит,2012.0,brick_series,2021-10-14,2022-02-10,8,12,0,3,Железобетонные,Монолитные,"автономная котельная (крышная, встроенно-пристроенная)",3.9223604,Москва,3.753565208059819,Наталья,37.583697,55.723699
